QuestionId,IsTrue
498,0.0
499,0.0
500,0.074999999999999997
501,0.0
502,0.0
503,0.050000000000000003
504,0.025000000000000001
505,0.0
506,0.34999999999999998
507,0.22500000000000001
508,0.57499999999999996
509,0.0
510,0.84999999999999998
511,0.84999999999999998
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.45000000000000001
519,0.0
520,0.0
521,0.0
522,0.32500000000000001
523,0.20000000000000001
524,0.074999999999999997
525,0.050000000000000003
526,0.0
527,0.0
528,0.025000000000000001
529,1.0
530,0.0
531,1.0
532,0.34999999999999998
533,0.10000000000000001
534,0.55000000000000004
535,0.0
536,0.050000000000000003
537,0.0
538,0.82499999999999996
539,0.55000000000000004
540,0.17499999999999999
541,0.050000000000000003
542,0.52500000000000002
543,0.875
544,0.375
545,0.0
546,0.050000000000000003
547,0.0
548,0.050000000000000003
549,0.025000000000000001
550,0.10000000000000001
551,0.0
552,0.14999999999999999
553,0.77500000000000002
554,0.0
555,0.0
556,0.0
557,0.94999999999999996
558,0.050000000000000003
559,0.10000000000000001
560,0.45000000000000001
561,0.0
562,0.0
563,0.875
564,0.0
565,0.025000000000000001
566,0.0
567,0.0
568,0.0
569,0.22500000000000001
570,0.0
571,0.0
572,0.125
573,0.52500000000000002
574,0.0
575,0.0
576,0.0
577,0.074999999999999997
578,0.025000000000000001
579,0.0
580,0.025000000000000001
581,0.0
582,0.69999999999999996
583,0.20000000000000001
584,1.0
585,0.074999999999999997
586,0.14999999999999999
587,0.0
588,0.025000000000000001
589,0.0
590,0.20000000000000001
591,0.0
592,0.65000000000000002
593,0.074999999999999997
594,0.125
595,0.125
596,0.0
597,0.77500000000000002
598,0.27500000000000002
599,0.20000000000000001
600,0.0
601,0.82499999999999996
602,0.27500000000000002
603,0.025000000000000001
604,0.84999999999999998
605,0.025000000000000001
606,0.0
607,0.0
608,0.22500000000000001
609,0.40000000000000002
610,0.050000000000000003
611,0.29999999999999999
612,0.25
613,0.0
614,0.0
615,0.97499999999999998
616,0.0
617,0.27500000000000002
618,0.0
619,0.57499999999999996
620,0.0
621,1.0
622,0.47499999999999998
623,0.42499999999999999
624,0.050000000000000003
625,0.29999999999999999
626,0.875
627,0.0
628,0.0
629,0.75
630,0.0
631,0.67500000000000004
632,0.10000000000000001
633,0.90000000000000002
634,0.42499999999999999
635,0.0
636,0.074999999999999997
637,0.20000000000000001
638,0.0
639,0.59999999999999998
640,0.025000000000000001
641,0.0
642,0.0
643,0.52500000000000002
644,0.0
645,0.10000000000000001
646,0.0
647,0.0
648,0.22500000000000001
649,0.34999999999999998
650,0.84999999999999998
651,0.10000000000000001
652,0.80000000000000004
653,0.0
654,0.20000000000000001
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.10000000000000001
661,0.0
662,0.0
663,0.0
664,0.025000000000000001
665,0.025000000000000001
666,0.0
667,0.0
668,0.025000000000000001
669,0.025000000000000001
670,0.10000000000000001
671,0.0
672,0.0
673,0.84999999999999998
674,0.0
675,0.32500000000000001
676,0.0
677,0.0
678,0.0
679,0.0
680,0.050000000000000003
681,0.55000000000000004
682,0.5
683,0.52500000000000002
684,0.27500000000000002
685,0.52500000000000002
686,0.17499999999999999
687,0.0
688,0.25
689,0.025000000000000001
690,0.97499999999999998
691,0.050000000000000003
692,0.0
693,0.0
694,0.0
695,0.92500000000000004
696,0.25
697,0.050000000000000003
698,0.17499999999999999
699,0.0
700,0.14999999999999999
701,0.0
702,0.0
703,0.0
704,0.34999999999999998
705,0.0
706,0.025000000000000001
707,0.0
708,0.625
709,1.0
710,0.27500000000000002
711,0.025000000000000001
712,0.0
713,0.0
714,0.074999999999999997
715,0.074999999999999997
716,0.10000000000000001
717,0.0
718,0.375
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.69999999999999996
727,0.025000000000000001
728,0.27500000000000002
729,0.0
730,0.0
731,0.0
732,0.025000000000000001
733,0.0
734,0.074999999999999997
735,0.050000000000000003
736,0.025000000000000001
737,0.72499999999999998
738,0.0
739,0.17499999999999999
740,0.47499999999999998
741,0.72499999999999998
742,0.25
743,0.875
744,0.55000000000000004
745,0.0
746,0.72499999999999998
747,0.10000000000000001
748,1.0
749,1.0
750,0.0
751,0.0
752,0.45000000000000001
753,0.0
754,0.0
755,0.0
756,0.0
757,0.20000000000000001
758,0.025000000000000001
759,0.40000000000000002
760,0.0
761,0.17499999999999999
762,0.0
763,0.025000000000000001
764,0.97499999999999998
765,0.074999999999999997
766,0.27500000000000002
767,0.0
768,0.29999999999999999
769,0.074999999999999997
770,0.0
771,0.0
772,0.10000000000000001
773,0.0
774,0.10000000000000001
775,0.42499999999999999
776,0.0
777,0.20000000000000001
778,0.025000000000000001
779,0.0
780,0.0
781,0.10000000000000001
782,0.0
783,0.0
784,0.0
785,0.22500000000000001
786,0.32500000000000001
787,0.59999999999999998
788,0.025000000000000001
789,0.0
790,0.0
791,0.17499999999999999
792,0.67500000000000004
793,0.050000000000000003
794,0.67500000000000004
795,0.0
796,0.57499999999999996
797,0.40000000000000002
798,0.0
799,0.14999999999999999
800,0.025000000000000001
801,0.14999999999999999
802,0.0
803,0.0
804,0.5
805,0.025000000000000001
806,0.0
807,0.10000000000000001
808,0.0
809,0.90000000000000002
810,0.0
811,0.050000000000000003
812,0.0
813,0.25
814,0.92500000000000004
815,0.025000000000000001
816,0.42499999999999999
817,0.074999999999999997
818,0.0
819,0.0
820,0.29999999999999999
821,0.10000000000000001
822,0.34999999999999998
823,0.025000000000000001
824,0.0
825,0.125
826,0.0
827,0.22500000000000001
828,0.25
829,0.0
830,0.25
831,0.77500000000000002
832,0.0
833,0.0
834,0.0
835,0.0
836,0.92500000000000004
837,0.10000000000000001
838,0.125
839,0.0
840,0.57499999999999996
841,0.0
842,0.074999999999999997
843,0.45000000000000001
844,0.14999999999999999
845,0.0
846,0.55000000000000004
847,0.77500000000000002
848,0.77500000000000002
849,0.0
850,0.0
851,0.77500000000000002
852,0.20000000000000001
853,0.22500000000000001
854,0.0
855,0.025000000000000001
856,0.0
857,0.0
858,0.0
859,0.0
860,0.20000000000000001
861,0.59999999999999998
862,0.0
863,0.0
864,0.0
865,0.0
866,0.67500000000000004
867,0.0
868,0.25
869,0.074999999999999997
870,0.0
871,0.57499999999999996
872,0.0
873,0.125
874,0.0
875,0.0
876,0.050000000000000003
877,0.14999999999999999
878,0.025000000000000001
879,0.0
880,0.0
881,0.10000000000000001
882,0.80000000000000004
883,0.0
884,0.375
885,0.0
886,0.0
887,0.57499999999999996
888,0.5
889,0.0
890,0.125
891,0.074999999999999997
892,0.80000000000000004
893,0.025000000000000001
894,1.0
895,0.0
896,0.0
897,0.0
898,0.22500000000000001
899,0.0
900,0.0
901,0.0
902,0.0
903,0.57499999999999996
904,0.0
905,0.074999999999999997
906,0.0
907,0.0
908,0.050000000000000003
909,0.0
910,0.0
911,0.32500000000000001
912,0.074999999999999997
913,0.20000000000000001
914,0.0
915,0.025000000000000001
916,0.0
917,0.40000000000000002
918,0.0
919,0.10000000000000001
920,0.025000000000000001
921,0.0
922,0.10000000000000001
923,0.0
924,0.025000000000000001
925,0.29999999999999999
926,0.0
927,0.025000000000000001
928,0.0
929,0.0
930,0.59999999999999998
931,0.77500000000000002
932,0.0
933,0.55000000000000004
934,0.074999999999999997
935,0.625
936,0.40000000000000002
937,0.0
938,0.0
939,0.0
940,0.84999999999999998
941,0.025000000000000001
942,0.0
943,0.40000000000000002
944,0.0
945,0.0
946,0.0
947,0.074999999999999997
948,0.90000000000000002
949,0.94999999999999996
950,0.0
951,0.80000000000000004
952,0.025000000000000001
953,0.72499999999999998
954,0.0
955,0.69999999999999996
956,0.0
957,0.40000000000000002
958,0.0
959,0.025000000000000001
960,0.0
961,0.0
962,0.050000000000000003
963,0.0
964,0.22500000000000001
965,0.0
966,0.67500000000000004
967,0.025000000000000001
968,0.025000000000000001
969,0.0
970,0.0
971,0.25
972,0.025000000000000001
973,0.0
974,0.0
975,0.625
976,0.14999999999999999
977,0.92500000000000004
978,0.0
979,0.57499999999999996
980,0.25
981,0.0
982,0.14999999999999999
983,0.025000000000000001
984,0.050000000000000003
985,0.84999999999999998
986,0.050000000000000003
987,0.0
988,0.025000000000000001
989,0.0
990,0.20000000000000001
991,0.0
992,0.0
993,0.22500000000000001
994,0.125
995,0.074999999999999997
996,0.65000000000000002
997,0.0
998,0.32500000000000001
999,0.050000000000000003
1000,0.0
1001,0.050000000000000003
1002,0.375
1003,0.025000000000000001
1004,0.97499999999999998
1005,0.050000000000000003
1006,0.050000000000000003
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.57499999999999996
1012,0.050000000000000003
1013,0.0
1014,0.050000000000000003
1015,0.0
1016,0.97499999999999998
1017,0.75
1018,0.47499999999999998
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.67500000000000004
1024,0.0
1025,0.0
1026,0.10000000000000001
1027,0.0
1028,0.5
1029,0.0
1030,0.0
1031,0.0
1032,0.025000000000000001
1033,0.050000000000000003
1034,0.14999999999999999
1035,0.42499999999999999
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.025000000000000001
1043,0.20000000000000001
1044,0.0
1045,0.050000000000000003
1046,0.0
1047,0.10000000000000001
1048,0.025000000000000001
1049,0.025000000000000001
1050,0.025000000000000001
1051,0.074999999999999997
1052,0.14999999999999999
1053,0.92500000000000004
1054,0.025000000000000001
1055,0.90000000000000002
1056,0.0
1057,0.52500000000000002
1058,0.0
1059,0.125
1060,0.050000000000000003
1061,0.0
1062,0.050000000000000003
1063,0.20000000000000001
1064,0.0
1065,0.0
1066,0.0
1067,0.074999999999999997
1068,0.25
1069,0.10000000000000001
1070,0.050000000000000003
1071,0.82499999999999996
1072,0.050000000000000003
1073,0.97499999999999998
1074,0.0
1075,0.375
1076,0.0
1077,0.0
1078,1.0
1079,0.025000000000000001
1080,0.10000000000000001
1081,0.0
1082,0.0
1083,0.0
1084,0.84999999999999998
1085,0.55000000000000004
1086,0.0
1087,0.14999999999999999
1088,0.0
1089,0.050000000000000003
1090,0.65000000000000002
1091,0.025000000000000001
1092,0.0
1093,0.0
1094,0.10000000000000001
1095,0.0
1096,0.52500000000000002
1097,0.25
1098,0.69999999999999996
1099,0.0
1100,0.025000000000000001
1101,0.0
1102,0.025000000000000001
1103,0.22500000000000001
1104,0.0
1105,0.050000000000000003
1106,0.77500000000000002
1107,0.0
1108,0.47499999999999998
1109,0.0
1110,0.84999999999999998
1111,0.025000000000000001
1112,0.65000000000000002
1113,0.375
1114,0.75
1115,0.125
1116,0.0
1117,0.025000000000000001
1118,0.25
1119,0.32500000000000001
1120,0.0
1121,0.67500000000000004
1122,0.42499999999999999
1123,0.84999999999999998
1124,0.050000000000000003
1125,0.025000000000000001
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.074999999999999997
1131,0.17499999999999999
1132,0.32500000000000001
1133,0.0
1134,0.0
1135,0.34999999999999998
1136,0.0
1137,0.025000000000000001
1138,0.0
1139,0.050000000000000003
1140,0.65000000000000002
1141,0.0
1142,0.0
1143,0.0
1144,0.57499999999999996
1145,0.025000000000000001
1146,0.025000000000000001
1147,0.17499999999999999
1148,0.0
1149,0.0
1150,0.17499999999999999
1151,0.0
1152,0.90000000000000002
1153,0.0
1154,0.625
1155,0.0
1156,0.025000000000000001
1157,0.074999999999999997
1158,0.0
1159,0.0
1160,0.0
1161,0.050000000000000003
1162,0.050000000000000003
1163,0.52500000000000002
1164,0.0
1165,0.0
1166,0.0
1167,0.10000000000000001
1168,0.025000000000000001
1169,0.0
1170,0.69999999999999996
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.10000000000000001
1177,0.025000000000000001
1178,0.875
1179,0.0
1180,0.40000000000000002
1181,0.0
1182,0.10000000000000001
1183,0.14999999999999999
1184,0.050000000000000003
1185,0.0
1186,0.0
1187,0.20000000000000001
1188,0.82499999999999996
1189,0.0
1190,0.97499999999999998
1191,0.025000000000000001
1192,0.074999999999999997
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,1.0
1198,0.10000000000000001
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.5
1207,0.25
1208,0.27500000000000002
1209,0.025000000000000001
1210,0.0
1211,0.625
1212,0.45000000000000001
1213,0.10000000000000001
1214,0.0
1215,0.0
1216,0.32500000000000001
1217,0.92500000000000004
1218,0.0
1219,0.875
1220,0.0
1221,0.025000000000000001
1222,0.050000000000000003
1223,0.0
1224,0.0
1225,0.65000000000000002
1226,0.29999999999999999
1227,0.0
1228,0.17499999999999999
1229,0.10000000000000001
1230,0.875
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.25
1236,0.69999999999999996
1237,0.050000000000000003
1238,0.0
1239,0.050000000000000003
1240,0.0
1241,0.0
1242,0.0
1243,0.65000000000000002
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.97499999999999998
1252,0.17499999999999999
1253,0.22500000000000001
1254,0.0
1255,0.42499999999999999
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.29999999999999999
1261,0.025000000000000001
1262,0.32500000000000001
1263,0.40000000000000002
1264,0.0
1265,1.0
1266,0.14999999999999999
1267,0.0
1268,0.47499999999999998
1269,0.0
1270,0.0
1271,0.5
1272,0.0
1273,0.20000000000000001
1274,0.0
1275,0.0
1276,0.025000000000000001
1277,0.10000000000000001
1278,0.0
1279,0.0
1280,0.074999999999999997
1281,0.025000000000000001
1282,1.0
1283,0.025000000000000001
1284,0.84999999999999998
1285,0.82499999999999996
1286,0.025000000000000001
1287,0.025000000000000001
1288,0.0
1289,0.025000000000000001
1290,0.0
1291,0.375
1292,0.025000000000000001
1293,1.0
1294,0.025000000000000001
1295,0.074999999999999997
1296,0.0
1297,0.050000000000000003
1298,0.52500000000000002
1299,0.025000000000000001
1300,0.29999999999999999
1301,0.80000000000000004
1302,0.025000000000000001
1303,0.025000000000000001
1304,0.0
1305,0.0
1306,0.34999999999999998
1307,0.0
1308,0.10000000000000001
1309,0.0
1310,0.34999999999999998
1311,0.27500000000000002
1312,0.47499999999999998
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.375
1327,0.57499999999999996
1328,0.17499999999999999
1329,0.0
1330,0.10000000000000001
1331,0.375
1332,0.0
1333,0.0
1334,0.025000000000000001
1335,0.14999999999999999
1336,0.074999999999999997
1337,0.0
1338,0.77500000000000002
1339,0.17499999999999999
1340,0.97499999999999998
1341,0.17499999999999999
1342,0.050000000000000003
1343,0.0
1344,0.025000000000000001
1345,0.050000000000000003
1346,0.27500000000000002
1347,0.050000000000000003
1348,0.0
1349,0.27500000000000002
1350,0.0
1351,0.75
1352,0.0
1353,0.5
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.025000000000000001
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.025000000000000001
1366,0.0
1367,0.0
1368,0.0
1369,0.32500000000000001
1370,0.025000000000000001
1371,0.074999999999999997
1372,0.84999999999999998
1373,0.050000000000000003
1374,0.0
1375,0.42499999999999999
1376,0.0
1377,0.025000000000000001
1378,0.97499999999999998
1379,0.17499999999999999
1380,0.025000000000000001
1381,0.0
1382,0.0
1383,0.17499999999999999
1384,0.050000000000000003
1385,0.0
1386,0.050000000000000003
1387,0.0
1388,0.0
1389,0.0
1390,0.17499999999999999
1391,0.0
1392,0.97499999999999998
1393,0.025000000000000001
1394,0.82499999999999996
1395,0.84999999999999998
1396,0.0
1397,0.0
1398,0.025000000000000001
1399,0.0
1400,0.27500000000000002
1401,0.050000000000000003
1402,0.72499999999999998
1403,0.29999999999999999
1404,0.0
1405,0.0
1406,0.14999999999999999
1407,0.0
1408,0.0
1409,0.025000000000000001
1410,0.025000000000000001
1411,0.0
1412,0.20000000000000001
1413,0.0
1414,0.0
1415,0.20000000000000001
1416,0.42499999999999999
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.84999999999999998
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.92500000000000004
1427,0.125
1428,0.67500000000000004
1429,0.0
1430,0.125
1431,0.20000000000000001
1432,0.97499999999999998
1433,0.27500000000000002
1434,0.82499999999999996
1435,0.0
1436,0.0
1437,0.10000000000000001
1438,0.0
1439,1.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.45000000000000001
1445,0.0
1446,0.0
1447,0.22500000000000001
1448,0.0
1449,0.65000000000000002
1450,0.32500000000000001
1451,0.0
1452,0.10000000000000001
1453,0.34999999999999998
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.050000000000000003
1462,0.0
1463,0.77500000000000002
1464,0.074999999999999997
1465,0.75
1466,0.875
1467,0.0
1468,0.0
1469,0.050000000000000003
1470,0.25
1471,0.0
1472,0.025000000000000001
1473,0.77500000000000002
1474,0.59999999999999998
1475,0.22500000000000001
1476,0.0
1477,0.0
1478,0.025000000000000001
1479,0.025000000000000001
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.92500000000000004
1485,0.025000000000000001
1486,0.074999999999999997
1487,0.67500000000000004
1488,0.074999999999999997
1489,0.0
1490,0.34999999999999998
1491,0.0
1492,0.75
1493,0.0
1494,0.625
1495,0.40000000000000002
1496,0.025000000000000001
1497,0.0
1498,0.55000000000000004
1499,0.0
1500,0.125
1501,0.0
1502,0.20000000000000001
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.14999999999999999
1508,0.14999999999999999
1509,0.0
1510,0.0
1511,0.125
1512,0.0
1513,0.025000000000000001
1514,0.5
1515,0.45000000000000001
1516,0.0
1517,0.14999999999999999
1518,0.17499999999999999
1519,0.025000000000000001
1520,0.0
1521,0.0
1522,0.20000000000000001
1523,0.125
1524,0.0
1525,0.0
1526,0.10000000000000001
1527,0.0
1528,0.025000000000000001
1529,0.10000000000000001
1530,0.0
1531,0.0
1532,0.0
1533,0.10000000000000001
1534,0.20000000000000001
1535,0.0
1536,0.69999999999999996
1537,0.59999999999999998
1538,0.0
1539,0.20000000000000001
1540,0.0
1541,0.125
1542,0.0
1543,0.050000000000000003
1544,0.0
1545,0.0
1546,0.625
1547,0.0
1548,0.34999999999999998
1549,0.5
1550,0.0
1551,0.0
1552,0.27500000000000002
1553,0.050000000000000003
1554,0.10000000000000001
1555,0.0
1556,0.42499999999999999
1557,0.67500000000000004
1558,0.94999999999999996
1559,0.050000000000000003
1560,0.90000000000000002
1561,0.10000000000000001
1562,0.025000000000000001
1563,0.0
1564,0.65000000000000002
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.40000000000000002
1570,0.0
1571,0.074999999999999997
1572,0.75
1573,0.0
1574,0.17499999999999999
1575,0.050000000000000003
1576,0.0
1577,0.27500000000000002
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.375
1584,0.0
1585,0.47499999999999998
1586,0.27500000000000002
1587,0.0
1588,0.45000000000000001
1589,0.22500000000000001
1590,0.5
1591,0.0
1592,0.0
1593,0.10000000000000001
1594,0.0
1595,0.625
1596,0.125
1597,0.0
1598,0.47499999999999998
1599,0.65000000000000002
1600,0.90000000000000002
1601,0.52500000000000002
1602,0.0
1603,0.29999999999999999
1604,0.0
1605,0.0
1606,0.45000000000000001
1607,0.875
1608,0.0
1609,0.0
1610,0.55000000000000004
1611,0.0
1612,0.0
1613,0.025000000000000001
1614,0.0
1615,0.0
